Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[864]    0.0    0.00    0.00    1006         __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >::operator+(long) const [864]
                0.00    0.00    1006/1370        __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >::__normal_iterator(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>* const&) [863]
-----------------------------------------------
                0.00    0.00       2/1004        randCards(int) [9]
                0.00    0.00       2/1004        void std::__sort<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter) [19]
                0.00    0.00       2/1004        void std::__sort<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)> >(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)>) [1196]
                0.00    0.00       2/1004        void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter) [76]
                0.00    0.00       2/1004        void std::__final_insertion_sort<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)> >(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)>) [1188]
                0.00    0.00     126/1004        __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)> >(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)>) [891]
                0.00    0.00     204/1004        __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter) [25]
                0.00    0.00     254/1004        void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)> >(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, long, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)>) [1187]
                0.00    0.00     410/1004        void std::__introsort_loop<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, long, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, long, __gnu_cxx::__ops::_Iter_less_iter) [26]
[865]    0.0    0.00    0.00    1004         __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >::difference_type __gnu_cxx::operator-<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > const&, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > const&) [865]
                0.00    0.00    2008/36866       __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >::base() const [506]
-----------------------------------------------
                0.00    0.00     544/544         std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_M_erase_aux(std::_Rb_tree_const_iterator<short>, std::_Rb_tree_const_iterator<short>) [158]
[866]    0.0    0.00    0.00     544         std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::end() [866]
                0.00    0.00     544/204589      std::_Rb_tree_iterator<short>::_Rb_tree_iterator(std::_Rb_tree_node_base*) [298]
-----------------------------------------------
                0.00    0.00      17/415         std::pair<std::_Rb_tree_iterator<short>, bool> std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_M_insert_unique<short>(short&&) [1038]
                0.00    0.00      17/415         std::_Rb_tree_iterator<short> std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_M_insert_<short, std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_Alloc_node>(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, short&&, std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_Alloc_node&) [1036]
                0.00    0.00      17/415         std::_Rb_tree_node<short>* std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_Alloc_node::operator()<short>(short&&) const [1033]
                0.00    0.00      17/415         std::_Rb_tree_node<short>* std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_M_create_node<short>(short&&) [1037]
                0.00    0.00      17/415         void std::_Rb_tree<short, short, std::_Identity<short>, std::less<short>, std::allocator<short> >::_M_construct_node<short>(std::_Rb_tree_node<short>*, short&&) [1039]
                0.00    0.00      17/415         void std::allocator_traits<std::allocator<std::_Rb_tree_node<short> > >::construct<short, short>(std::allocator<std::_Rb_tree_node<short> >&, short*, short&&) [1034]
                0.00    0.00      17/415         void __gnu_cxx::new_allocator<std::_Rb_tree_node<short> >::construct<short, short>(short*, short&&) [1030]
                0.00    0.00      20/415         void std::vector<short, std::allocator<short> >::_M_emplace_back_aux<short>(short&&) [1020]
                0.00    0.00      92/415         void std::vector<short, std::allocator<short> >::emplace_back<short>(short&&) [907]
                0.00    0.00      92/415         void std::allocator_traits<std::allocator<short> >::construct<short, short>(std::allocator<short>&, short*, short&&) [906]
                0.00    0.00      92/415         void __gnu_cxx::new_allocator<short>::construct<short, short>(short*, short&&) [905]
[867]    0.0    0.00    0.00     415         short&& std::forward<short>(std::remove_reference<short>::type&) [867]
-----------------------------------------------
                0.00    0.00     126/330         __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)> >(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&, std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> const&)>) [891]
                0.00    0.00     204/330         __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > > std::__unguarded_partition_pivot<__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >, __gnu_cxx::__ops::_Iter_less_iter) [25]
[868]    0.0    0.00    0.00     330         __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >::operator-(long) const [868]
                0.00    0.00     330/1370        __gnu_cxx::__normal_iterator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>*, std::vector<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>, std::allocator<std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double> > > >::__normal_iterator(std::pair<std::array<std::set<short, std::less<short>, std::allocator<short> >, 3ul>, double>* const&) [863]
-----------------------------------------------
                0.00    0.00      25/320         void std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_M_construct_node<std::pair<Json::Value::CZString const, Json::Value>&>(std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> >*, std::pair<Json::Value::CZString const, Json::Value>&) [188]
                0.00    0.00      55/320         void std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_M_construct_node<std::pair<Json::Value::CZString const, Json::Value> const&>(std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> >*, std::pair<Json::Value::CZString const, Json::Value> const&) <cycle 2> [938]
                0.00    0.00      80/320         std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> >*) <cycle 3> [924]
                0.00    0.00      80/320         std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_M_put_node(std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> >*) [922]
                0.00    0.00      80/320         std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_M_get_node() [921]
[869]    0.0    0.00    0.00     320         std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_M_get_Node_allocator() [869]
-----------------------------------------------
                0.00    0.00     275/275         std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> >::_M_valptr() const [872]
[870]    0.0    0.00    0.00     275         __gnu_cxx::__aligned_membuf<std::pair<Json::Value::CZString const, Json::Value> >::_M_ptr() const [870]
                0.00    0.00     275/275         __gnu_cxx::__aligned_membuf<std::pair<Json::Value::CZString const, Json::Value> >::_M_addr() const [871]
-----------------------------------------------
                0.00    0.00     275/275         __gnu_cxx::__aligned_membuf<std::pair<Json::Value::CZString const, Json::Value> >::_M_ptr() const [870]
[871]    0.0    0.00    0.00     275         __gnu_cxx::__aligned_membuf<std::pair<Json::Value::CZString const, Json::Value> >::_M_addr() const [871]
-----------------------------------------------
                0.00    0.00      21/275         std::_Rb_tree_const_iterator<std::pair<Json::Value::CZString const, Json::Value> >::operator*() const [1016]
                0.00    0.00      42/275         std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_S_value(std::_Rb_tree_node_base const*) [957]
                0.00    0.00      55/275         std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> >* std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_M_clone_node<std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_Alloc_node>(std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> > const*, std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_Alloc_node&) <cycle 2> [936]
                0.00    0.00     157/275         std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_S_value(std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> > const*) [886]
[872]    0.0    0.00    0.00     275         std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> >::_M_valptr() const [872]
                0.00    0.00     275/275         __gnu_cxx::__aligned_membuf<std::pair<Json::Value::CZString const, Json::Value> >::_M_ptr() const [870]
-----------------------------------------------
                0.00    0.00      55/275         std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> >* std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_Alloc_node::operator()<std::pair<Json::Value::CZString const, Json::Value> const&>(std::pair<Json::Value::CZString const, Json::Value> const&) const <cycle 2> [934]
                0.00    0.00      55/275         std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> >* std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_M_create_node<std::pair<Json::Value::CZString const, Json::Value> const&>(std::pair<Json::Value::CZString const, Json::Value> const&) <cycle 2> [937]
                0.00    0.00      55/275         void std::_Rb_tree<Json::Value::CZString, std::pair<Json::Value::CZString const, Json::Value>, std::_Select1st<std::pair<Json::Value::CZString const, Json::Value> >, std::less<Json::Value::CZString>, std::allocator<std::pair<Json::Value::CZString const, Json::Value> > >::_M_construct_node<std::pair<Json::Value::CZString const, Json::Value> const&>(std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> >*, std::pair<Json::Value::CZString const, Json::Value> const&) <cycle 2> [938]
                0.00    0.00      55/275         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> > > >::construct<std::pair<Json::Value::CZString const, Json::Value>, std::pair<Json::Value::CZString const, Json::Value> const&>(std::allocator<std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> > >&, std::pair<Json::Value::CZString const, Json::Value>*, std::pair<Json::Value::CZString const, Json::Value> const&) <cycle 2> [935]
                0.00    0.00      55/275         _ZN9__gnu_cxx13new_allocatorISt13_Rb_tree_nodeISt4pairIKN4Json5Value8CZStringES4_EEE9constructIS7_IRKS7_EEEvPT_DpOT0_ <cycle 2> [933]
[873]    0.0    0.00    0.00     275         std::pair<Json::Value::CZString const, Json::Value> const& std::forward<std::pair<Json::Value::CZString const, Json::Value> const&>(std::remove_reference<std::pair<Json::Value::CZString const, Json::Value> const&>::type&) [873]
-----------------------------------------------
                0.00    0.00     236/236         std::_Rb_tree_node<std::pair<Json::Value::CZString const, Json::Value> >::_M_valptr() [876]
[874]    0.0    0.00    0.00     236         __gnu_cxx::__aligned_membuf<std::pair<Json::Value::CZString const, Json::Value> >::_M_ptr() [874]
                0.00    0.00     236/236         __gnu_cxx::__aligned_membuf<std::pair<Json::Value::CZString const, Json::Value> >::_M_addr() [875]
-----------------------------------------------
